,t
825,2.72802622079615
826,2.72695957387739
827,2.72587248774906
828,2.72476509174647
829,2.72363751668221
830,2.7224898962436
831,2.72132236478224
832,2.72013505814835
833,2.71892811587196
834,2.71770167988127
835,2.71645589279083
836,2.71519089845996
837,2.71390684319034
838,2.71260387560228
839,2.71128214355818
840,2.7099417939313
841,2.70858297453409
842,2.70720583754709
843,2.70581053796981
844,2.70439723242691
845,2.70296607991457
846,2.70151723831266
847,2.70005086572349
848,2.69856712099198
849,2.69706616344648
850,2.69554815429739
851,2.69401325463465
852,2.6924616258339
853,2.69089342707582
854,2.68930881568844
855,2.6877079491949
856,2.68609098508344
857,2.68445808007478
858,2.68280938985546
859,2.6811450723669
860,2.67946528953848
861,2.67777020254511
862,2.67605997130602
863,2.67433475507877
864,2.67259471365881
865,2.6708400076715
866,2.66907079773784
867,2.6672872438132
868,2.66548950563053
869,2.663677744061
870,2.66185212081208
871,2.66001279898361
872,2.65815994098106
873,2.65629370692198
874,2.65441425622047
875,2.65252174923993
876,2.65061634557057
877,2.64869820758499
878,2.64676750348851
879,2.64482440422812
880,2.64286908281219
881,2.64090171474437
882,2.6389224777683
883,2.63693154996293
884,2.63492910981483
885,2.63291533674927
886,2.63089041360002
887,2.62885452336013
888,2.62680784838796
889,2.62475057204555
890,2.62268288075937
891,2.62060496257696
892,2.61851700332791
893,2.61641918578896
894,2.61431169184302
895,2.61219470135214
896,2.61006839092758
897,2.60793293673716
898,2.60578851505825
899,2.60363530273473
900,2.60147347797212
901,2.59930321790105
902,2.59712470076048
903,2.59493810667493
904,2.59274361533123
905,2.59054140652604
906,2.5883316603851
907,2.58611455738347
908,2.5838902792937
909,2.58165900791593
910,2.57942092487405
911,2.57717621156412
912,2.5749250486034
913,2.57266761543188
914,2.57040409049895
915,2.5681346516488
916,2.56585947680302
917,2.56357874368316
918,2.56129262997583
919,2.55900131522002
920,2.55670497950312
921,2.55440380440313
922,2.55209797114392
923,2.54978766019977
924,2.54747305285207
925,2.54515433099708
926,2.54283167684649
927,2.54050527212906
928,2.53817529836688
929,2.53584193981892
930,2.53350538226291
931,2.53116581288691
932,2.52882341963253
933,2.52647839064358
934,2.524130912499
935,2.52178117004996
936,2.51942934860669
937,2.51707563440823
938,2.51472021335954
939,2.51236327145697
940,2.51000499506081
